GPU,release_mode,seatbelts_on,model,steps,agent_count,env_width,comm_radius,sort_period,repeat,agent_density,mean_message_count,s_rtc,s_simulation,s_init,s_exit,s_step_mean
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,59319,39.000000,2.000000,1,1,1.000000,180.697464,0.000000,0.097570,0.000000,0.000000,0.000464
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,59319,39.000000,2.000000,1,2,1.000000,179.701508,0.000000,0.099025,0.000000,0.000000,0.000472
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,59319,39.000000,2.000000,1,0,1.000000,180.564438,0.008000,0.080490,0.000000,0.000000,0.000379
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,59319,39.000000,2.000000,1,1,1.000000,180.697464,0.008000,0.080561,0.000000,0.000000,0.000379
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,59319,39.000000,2.000000,1,2,1.000000,179.701508,0.011000,0.086272,0.000000,0.000000,0.000408
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,68921,41.000000,2.000000,1,0,1.000000,181.991470,0.000000,0.112254,0.000000,0.000000,0.000538
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,68921,41.000000,2.000000,1,1,1.000000,181.881775,0.000000,0.115826,0.000000,0.000000,0.000549
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,68921,41.000000,2.000000,1,2,1.000000,181.149216,0.000000,0.110311,0.000000,0.000000,0.000528
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,68921,41.000000,2.000000,1,0,1.000000,181.991486,0.010000,0.083726,0.000000,0.000000,0.000386
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,68921,41.000000,2.000000,1,1,1.000000,181.881775,0.008000,0.082418,0.000000,0.000000,0.000388
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,68921,41.000000,2.000000,1,2,1.000000,181.149185,0.008000,0.083233,0.000000,0.000000,0.000393
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,79507,43.000000,2.000000,1,0,1.000000,182.647644,0.000000,0.116241,0.000000,0.000000,0.000558
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,79507,43.000000,2.000000,1,1,1.000000,183.024643,0.000000,0.117434,0.000000,0.000000,0.000564
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,79507,43.000000,2.000000,1,2,1.000000,182.177551,0.000000,0.137005,0.000000,0.000000,0.000584
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,79507,43.000000,2.000000,1,0,1.000000,182.647644,0.009000,0.105373,0.000000,0.000000,0.000497
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,79507,43.000000,2.000000,1,1,1.000000,183.024628,0.008000,0.105930,0.000000,0.000000,0.000496
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,79507,43.000000,2.000000,1,2,1.000000,182.177551,0.009000,0.101634,0.000000,0.000000,0.000484
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,91125,45.000000,2.000000,1,0,1.000000,184.162537,0.000000,0.121215,0.000000,0.000000,0.000583
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,91125,45.000000,2.000000,1,1,1.000000,184.393463,0.000000,0.116128,0.000000,0.000000,0.000557
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,91125,45.000000,2.000000,1,2,1.000000,184.319275,0.000000,0.115028,0.000000,0.000000,0.000552
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,91125,45.000000,2.000000,1,0,1.000000,184.162537,0.008000,0.104629,0.000000,0.000000,0.000493
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,91125,45.000000,2.000000,1,1,1.000000,184.393463,0.008000,0.102086,0.000000,0.000000,0.000487
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,91125,45.000000,2.000000,1,2,1.000000,184.319290,0.008000,0.106315,0.000000,0.000000,0.000508
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,97336,46.000000,2.000000,1,0,1.000000,196.087616,0.000000,0.120261,0.000000,0.000000,0.000578
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,97336,46.000000,2.000000,1,1,1.000000,196.308472,0.000000,0.119382,0.000000,0.000000,0.000573
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,97336,46.000000,2.000000,1,2,1.000000,196.226547,0.000000,0.118707,0.000000,0.000000,0.000570
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,97336,46.000000,2.000000,1,0,1.000000,196.087616,0.008000,0.105445,0.000000,0.000000,0.000503
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,97336,46.000000,2.000000,1,1,1.000000,196.308441,0.011000,0.111119,0.000000,0.000000,0.000525
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,97336,46.000000,2.000000,1,2,1.000000,196.226517,0.009000,0.104947,0.000000,0.000000,0.000501
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,195112,58.000000,2.000000,1,0,1.000000,199.150391,0.000000,0.199361,0.000000,0.000000,0.000972
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,195112,58.000000,2.000000,1,1,1.000000,198.756348,0.000000,0.199638,0.000000,0.000000,0.000974
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,195112,58.000000,2.000000,1,2,1.000000,198.971741,0.000000,0.195126,0.000000,0.000000,0.000941
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,195112,58.000000,2.000000,1,0,1.000000,199.150406,0.010000,0.156599,0.000000,0.000000,0.000751
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,195112,58.000000,2.000000,1,1,1.000000,198.756348,0.009000,0.155453,0.000000,0.000000,0.000753
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,195112,58.000000,2.000000,1,2,1.000000,198.971741,0.009000,0.159754,0.000000,0.000000,0.000775
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,300763,67.000000,2.000000,1,0,1.000000,192.271118,0.000000,0.249671,0.000000,0.000000,0.001224
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,300763,67.000000,2.000000,1,1,1.000000,192.874954,0.000000,0.247348,0.000000,0.000000,0.001208
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,300763,67.000000,2.000000,1,2,1.000000,192.608444,0.000000,0.248135,0.000000,0.000000,0.001217
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,300763,67.000000,2.000000,1,0,1.000000,192.271118,0.009000,0.207294,0.000000,0.000000,0.001012
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,300763,67.000000,2.000000,1,1,1.000000,192.874954,0.009000,0.205365,0.000000,0.000000,0.000994
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,300763,67.000000,2.000000,1,2,1.000000,192.608444,0.009000,0.203841,0.000000,0.000000,0.000990
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,405224,74.000000,2.000000,1,0,1.000000,201.999313,0.000000,0.325943,0.000000,0.000000,0.001606
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,405224,74.000000,2.000000,1,1,1.000000,202.069626,0.000000,0.330871,0.000000,0.000000,0.001631
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,405224,74.000000,2.000000,1,2,1.000000,201.940353,0.000000,0.328311,0.000000,0.000000,0.001612
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,405224,74.000000,2.000000,1,0,1.000000,201.999329,0.009000,0.255445,0.000000,0.000000,0.001245
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,405224,74.000000,2.000000,1,1,1.000000,202.069626,0.011000,0.253511,0.000000,0.000000,0.001243
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,405224,74.000000,2.000000,1,2,1.000000,201.940384,0.009000,0.255498,0.000000,0.000000,0.001254
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,493039,79.000000,2.000000,1,0,1.000000,195.636917,0.000000,0.369083,0.000000,0.000000,0.001822
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,493039,79.000000,2.000000,1,1,1.000000,195.287292,0.000000,0.366014,0.000000,0.000000,0.001806
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,493039,79.000000,2.000000,1,2,1.000000,195.022018,0.000000,0.371309,0.000000,0.000000,0.001825
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,493039,79.000000,2.000000,1,0,1.000000,195.636917,0.009000,0.300887,0.000000,0.000000,0.001481
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,493039,79.000000,2.000000,1,1,1.000000,195.287292,0.012000,0.304677,0.000000,0.000000,0.001499
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,493039,79.000000,2.000000,1,2,1.000000,195.022049,0.009000,0.298942,0.000000,0.000000,0.001470
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,592704,84.000000,2.000000,1,0,1.000000,203.097641,0.000000,0.450047,0.000000,0.000000,0.002219
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,592704,84.000000,2.000000,1,1,1.000000,202.988358,0.000000,0.451449,0.000000,0.000000,0.002233
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,592704,84.000000,2.000000,1,2,1.000000,203.061920,0.000000,0.452960,0.000000,0.000000,0.002241
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,592704,84.000000,2.000000,1,0,1.000000,203.097610,0.009000,0.361265,0.000000,0.000000,0.001776
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,592704,84.000000,2.000000,1,1,1.000000,202.988358,0.010000,0.361002,0.000000,0.000000,0.001781
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,592704,84.000000,2.000000,1,2,1.000000,203.061920,0.009000,0.370744,0.000000,0.000000,0.001812
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,704969,89.000000,2.000000,1,0,1.000000,197.148773,0.000000,0.525921,0.000000,0.000000,0.002606
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,704969,89.000000,2.000000,1,1,1.000000,196.992401,0.000000,0.520871,0.000000,0.000000,0.002580
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,704969,89.000000,2.000000,1,2,1.000000,197.246674,0.000000,0.525812,0.000000,0.000000,0.002598
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,704969,89.000000,2.000000,1,0,1.000000,197.148743,0.009000,0.414450,0.000000,0.000000,0.002048
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,704969,89.000000,2.000000,1,1,1.000000,196.992416,0.009000,0.416572,0.000000,0.000000,0.002058
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,704969,89.000000,2.000000,1,2,1.000000,197.246658,0.009000,0.417461,0.000000,0.000000,0.002063
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,804357,93.000000,2.000000,1,0,1.000000,197.685989,0.000000,0.550794,0.000000,0.000000,0.002730
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,804357,93.000000,2.000000,1,1,1.000000,197.697601,0.000000,0.554195,0.000000,0.000000,0.002746
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,804357,93.000000,2.000000,1,2,1.000000,197.647537,0.000000,0.557840,0.000000,0.000000,0.002744
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,804357,93.000000,2.000000,1,0,1.000000,197.685989,0.011000,0.445322,0.000000,0.000000,0.002202
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,804357,93.000000,2.000000,1,1,1.000000,197.697571,0.009000,0.441897,0.000000,0.000000,0.002185
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,804357,93.000000,2.000000,1,2,1.000000,197.647522,0.010000,0.444299,0.000000,0.000000,0.002197
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,912673,97.000000,2.000000,1,0,1.000000,198.360565,0.000000,0.633499,0.000000,0.000000,0.003143
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,912673,97.000000,2.000000,1,1,1.000000,198.262680,0.000000,0.637495,0.000000,0.000000,0.003134
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,912673,97.000000,2.000000,1,2,1.000000,198.375961,0.000000,0.634095,0.000000,0.000000,0.003146
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,912673,97.000000,2.000000,1,0,1.000000,198.360565,0.010000,0.502996,0.000000,0.000000,0.002490
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,912673,97.000000,2.000000,1,1,1.000000,198.262695,0.009000,0.505591,0.000000,0.000000,0.002503
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,912673,97.000000,2.000000,1,2,1.000000,198.375961,0.009000,0.501451,0.000000,0.000000,0.002476
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,1000000,100.000000,2.000000,1,0,1.000000,204.508392,0.000000,0.700648,0.000000,0.000000,0.003479
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,1000000,100.000000,2.000000,1,1,1.000000,204.500748,0.000000,0.696101,0.000000,0.000000,0.003456
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,1000000,100.000000,2.000000,1,2,1.000000,204.502930,0.000000,0.695505,0.000000,0.000000,0.003453
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,1000000,100.000000,2.000000,1,0,1.000000,204.508423,0.011000,0.562482,0.000000,0.000000,0.002788
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,1000000,100.000000,2.000000,1,1,1.000000,204.500717,0.010000,0.564040,0.000000,0.000000,0.002796
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,1000000,100.000000,2.000000,1,2,1.000000,204.502930,0.009000,0.563928,0.000000,0.000000,0.002795
