GPU,release_mode,seatbelts_on,model,steps,agent_count,env_width,comm_radius,sort_period,repeat,agent_density,mean_message_count,s_rtc,s_simulation,s_init,s_exit,s_step_mean
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,64000,40.000000,12.000000,1,0,1.000000,15731.778320,0.000000,4.712908,0.000000,0.000000,0.023541
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,64000,40.000000,12.000000,1,1,1.000000,15695.809570,0.000000,4.692559,0.000000,0.000000,0.023433
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,64000,40.000000,12.000000,1,2,1.000000,15700.321289,0.000000,4.714947,0.000000,0.000000,0.023551
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,12.000000,1,0,1.000000,15731.778320,0.010000,3.152678,0.000000,0.000000,0.015739
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,12.000000,1,1,1.000000,15695.811523,0.010000,3.143680,0.000000,0.000000,0.015694
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,12.000000,1,2,1.000000,15700.321289,0.011000,3.155553,0.000000,0.000000,0.015742
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,64000,40.000000,14.000000,1,0,1.000000,29997.287109,0.000000,10.451059,0.000000,0.000000,0.052220
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,64000,40.000000,14.000000,1,1,1.000000,30123.578125,0.000000,10.376210,0.000000,0.000000,0.051857
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,64000,40.000000,14.000000,1,2,1.000000,30080.332031,0.000000,10.330405,0.000000,0.000000,0.051628
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,14.000000,1,0,1.000000,29997.287109,0.011000,6.811256,0.000000,0.000000,0.034032
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,14.000000,1,1,1.000000,30123.578125,0.012000,6.840910,0.000000,0.000000,0.034181
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,14.000000,1,2,1.000000,30080.332031,0.009000,6.714434,0.000000,0.000000,0.033548
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,64000,40.000000,16.000000,1,0,1.000000,30176.394531,0.000000,10.812211,0.000000,0.000000,0.054037
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,64000,40.000000,16.000000,1,1,1.000000,30288.835938,0.000000,10.892445,0.000000,0.000000,0.054438
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,64000,40.000000,16.000000,1,2,1.000000,30265.251953,0.000000,10.840891,0.000000,0.000000,0.054175
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,16.000000,1,0,1.000000,30176.394531,0.010000,7.312878,0.000000,0.000000,0.036540
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,16.000000,1,1,1.000000,30288.832031,0.009000,7.273530,0.000000,0.000000,0.036343
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,16.000000,1,2,1.000000,30265.248047,0.010000,7.214052,0.000000,0.000000,0.036046
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,64000,40.000000,18.000000,1,0,1.000000,30306.207031,0.000000,11.188656,0.000000,0.000000,0.055919
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,64000,40.000000,18.000000,1,1,1.000000,30413.029297,0.000000,11.223455,0.000000,0.000000,0.056082
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,64000,40.000000,18.000000,1,2,1.000000,30402.384766,0.000000,11.182381,0.000000,0.000000,0.055888
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,18.000000,1,0,1.000000,30306.207031,0.010000,7.691684,0.000000,0.000000,0.038428
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,18.000000,1,1,1.000000,30413.029297,0.011000,7.684784,0.000000,0.000000,0.038392
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,18.000000,1,2,1.000000,30402.386719,0.011000,7.671595,0.000000,0.000000,0.038321
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,64000,40.000000,20.000000,1,0,1.000000,64000.000000,0.000000,14.872874,0.000000,0.000000,0.074340
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,64000,40.000000,20.000000,1,1,1.000000,64000.000000,0.000000,14.836075,0.000000,0.000000,0.074150
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,64000,40.000000,20.000000,1,2,1.000000,64000.000000,0.000000,14.737668,0.000000,0.000000,0.073664
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,20.000000,1,0,1.000000,64000.000000,0.013000,7.511234,0.000000,0.000000,0.037516
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,20.000000,1,1,1.000000,64000.000000,0.009000,7.418698,0.000000,0.000000,0.037069
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,20.000000,1,2,1.000000,64000.000000,0.011000,7.291965,0.000000,0.000000,0.036436
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,64000,40.000000,22.000000,1,0,1.000000,64000.000000,0.000000,15.562294,0.000000,0.000000,0.077779
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,64000,40.000000,22.000000,1,1,1.000000,64000.000000,0.000000,15.509141,0.000000,0.000000,0.077510
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,64000,40.000000,22.000000,1,2,1.000000,64000.000000,0.000000,15.436572,0.000000,0.000000,0.077159
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,22.000000,1,0,1.000000,64000.000000,0.011000,7.595237,0.000000,0.000000,0.037952
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,22.000000,1,1,1.000000,64000.000000,0.010000,7.572633,0.000000,0.000000,0.037826
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,22.000000,1,2,1.000000,64000.000000,0.009000,7.514507,0.000000,0.000000,0.037548
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,64000,40.000000,24.000000,1,0,1.000000,64000.000000,0.000000,16.027905,0.000000,0.000000,0.080106
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,64000,40.000000,24.000000,1,1,1.000000,64000.000000,0.000000,15.999787,0.000000,0.000000,0.079969
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,64000,40.000000,24.000000,1,2,1.000000,64000.000000,0.000000,15.934187,0.000000,0.000000,0.079647
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,24.000000,1,0,1.000000,64000.000000,0.012000,7.672954,0.000000,0.000000,0.038327
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,24.000000,1,1,1.000000,64000.000000,0.009000,7.683617,0.000000,0.000000,0.038394
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,24.000000,1,2,1.000000,64000.000000,0.009000,7.653368,0.000000,0.000000,0.038233
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,64000,40.000000,26.000000,1,0,1.000000,64000.000000,0.000000,16.333675,0.000000,0.000000,0.081644
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,64000,40.000000,26.000000,1,1,1.000000,64000.000000,0.000000,16.313829,0.000000,0.000000,0.081534
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,64000,40.000000,26.000000,1,2,1.000000,64000.000000,0.000000,16.276409,0.000000,0.000000,0.081358
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,26.000000,1,0,1.000000,64000.000000,0.011000,7.792229,0.000000,0.000000,0.038937
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,64000,40.000000,26.000000,1,1,1.000000,64000.000000,0.009000,7.777658,0.000000,0.000000,0.038864
