GPU,release_mode,seatbelts_on,model,steps,agent_count,env_width,comm_radius,sort_period,repeat,agent_density,step,s_step
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,85,0.003126
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,86,0.003109
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,87,0.003107
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,88,0.003118
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,89,0.003115
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,90,0.003127
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,91,0.003126
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,92,0.003125
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,93,0.003132
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,94,0.003134
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,95,0.003128
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,96,0.003129
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,97,0.003123
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,98,0.003144
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,99,0.003149
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,100,0.003157
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,101,0.003156
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,102,0.003189
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,103,0.003200
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,104,0.003193
