GPU,release_mode,seatbelts_on,model,steps,agent_count,env_width,comm_radius,sort_period,mean_agent_density,mean_mean_message_count,mean_s_rtc,mean_s_simulation,mean_s_init,mean_s_exit,mean_s_step_mean,env_volume,comm_radius_as_percentage_env_width
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,200,911250,45.000000,2.000000,1,10.000000,1857.953491,0.010000,2.850512,0.000000,0.000000,0.014220,91125.000000,4.444444
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,200,973360,46.000000,2.000000,1,10.000000,1976.329509,0.009333,3.185175,0.000000,0.000000,0.015899,97336.000000,4.347826
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,200,1951120,58.000000,2.000000,1,10.000000,2010.136719,0.009667,6.757095,0.000000,0.000000,0.033759,195112.000000,3.448276
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,200,3007630,67.000000,2.000000,1,10.000000,1944.059855,0.030667,9.687710,0.000000,0.000000,0.048414,300763.000000,2.985075
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,200,4052240,74.000000,2.000000,1,10.000000,2037.468872,0.040333,13.952275,0.000000,0.000000,0.069729,405224.000000,2.702703
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,200,4930390,79.000000,2.000000,1,10.000000,1971.910563,0.040667,16.800180,0.000000,0.000000,0.083971,493039.000000,2.531646
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,200,5927040,84.000000,2.000000,1,10.000000,2050.012939,0.011333,21.136608,0.000000,0.000000,0.105652,592704.000000,2.380952
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,200,7049690,89.000000,2.000000,1,10.000000,1989.609904,0.009667,24.977526,0.000000,0.000000,0.124858,704969.000000,2.247191
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,200,8043570,93.000000,2.000000,1,10.000000,1995.704102,0.048667,26.872767,0.000000,0.000000,0.134330,804357.000000,2.150538
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,200,9126730,97.000000,2.000000,1,10.000000,2001.201538,0.026667,31.659483,0.000000,0.000000,0.158267,912673.000000,2.061856
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,200,10000000,100.000000,2.000000,1,10.000000,2063.844238,0.013000,36.121558,0.000000,0.000000,0.180578,1000000.000000,2.000000
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,200,106480,22.000000,2.000000,1,10.000000,0.000000,0.000000,0.815635,0.003572,0.000000,0.004078,10648.000000,9.090909
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,200,196830,27.000000,2.000000,1,10.000000,0.000000,0.000000,1.232439,0.004447,0.000000,0.006162,19683.000000,7.407407
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,200,297910,31.000000,2.000000,1,10.000000,0.000000,0.000000,1.591013,0.006507,0.000000,0.007955,29791.000000,6.451613
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,200,393040,34.000000,2.000000,1,10.000000,0.000000,0.000000,1.886464,0.008682,0.000000,0.009432,39304.000000,5.882353
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,200,506530,37.000000,2.000000,1,10.000000,0.000000,0.000000,2.297146,0.010801,0.000000,0.011486,50653.000000,5.405405
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,200,593190,39.000000,2.000000,1,10.000000,0.000000,0.000000,2.591604,0.012352,0.000000,0.012958,59319.000000,5.128205
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,200,689210,41.000000,2.000000,1,10.000000,0.000000,0.000000,2.911151,0.013974,0.000000,0.014556,68921.000000,4.878049
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,200,795070,43.000000,2.000000,1,10.000000,0.000000,0.000000,3.269915,0.015873,0.000000,0.016350,79507.000000,4.651163
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,200,911250,45.000000,2.000000,1,10.000000,0.000000,0.000000,3.674821,0.018178,0.000000,0.018374,91125.000000,4.444444
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,200,973360,46.000000,2.000000,1,10.000000,0.000000,0.000000,3.814969,0.019792,0.000000,0.019075,97336.000000,4.347826
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,200,1951120,58.000000,2.000000,1,10.000000,0.000000,0.000000,7.311988,0.034128,0.000000,0.036560,195112.000000,3.448276
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,200,3007630,67.000000,2.000000,1,10.000000,0.000000,0.000000,11.145966,0.055462,0.000000,0.055730,300763.000000,2.985075
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,200,4052240,74.000000,2.000000,1,10.000000,0.000000,0.000000,14.827295,0.077504,0.000000,0.074136,405224.000000,2.702703
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,200,4930390,79.000000,2.000000,1,10.000000,0.000000,0.000000,18.143379,0.096973,0.000000,0.090717,493039.000000,2.531646
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,200,5927040,84.000000,2.000000,1,10.000000,0.000000,0.000000,21.985539,0.118799,0.000000,0.109928,592704.000000,2.380952
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,200,7049690,89.000000,2.000000,1,10.000000,0.000000,0.000000,26.410026,0.142908,0.000000,0.132050,704969.000000,2.247191
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,200,8043570,93.000000,2.000000,1,10.000000,0.000000,0.000000,30.204629,0.165806,0.000000,0.151023,804357.000000,2.150538
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,200,9126730,97.000000,2.000000,1,10.000000,0.000000,0.000000,34.338705,0.188754,0.000000,0.171694,912673.000000,2.061856
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,200,10000000,100.000000,2.000000,1,10.000000,0.000000,0.000000,37.553181,0.209740,0.000000,0.187766,1000000.000000,2.000000
