GPU,release_mode,seatbelts_on,model,steps,agent_count,env_width,comm_radius,sort_period,mean_agent_density,mean_mean_message_count,mean_s_rtc,mean_s_simulation,mean_s_init,mean_s_exit,mean_s_step_mean,env_volume,comm_radius_as_percentage_env_width
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D,200,1000000,50.000000,6.000000,0,8.000000,29335.210938,0.000000,200.066467,0.000000,0.000000,1.000301,125000.000000,12.000000
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D,200,1000000,50.000000,6.000000,1,8.000000,29335.209636,0.000000,65.328252,0.000000,0.000000,0.326605,125000.000000,12.000000
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D,200,1000000,50.000000,6.000000,2,8.000000,29335.212891,0.000000,65.353599,0.000000,0.000000,0.326742,125000.000000,12.000000
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D,200,1000000,50.000000,6.000000,5,8.000000,29335.211589,0.000000,65.424401,0.000000,0.000000,0.327096,125000.000000,12.000000
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D,200,1000000,50.000000,6.000000,10,8.000000,29335.211589,0.000000,65.540461,0.000000,0.000000,0.327677,125000.000000,12.000000
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D,200,1000000,50.000000,6.000000,20,8.000000,29335.211589,0.000000,65.678340,0.000000,0.000000,0.328361,125000.000000,12.000000
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D,200,1000000,50.000000,6.000000,50,8.000000,29335.211589,0.000000,65.965363,0.000000,0.000000,0.329796,125000.000000,12.000000
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D,200,1000000,50.000000,6.000000,100,8.000000,29335.212240,0.000000,66.081863,0.000000,0.000000,0.330380,125000.000000,12.000000
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D,200,1000000,50.000000,6.000000,200,8.000000,29335.210287,0.000000,66.386052,0.000000,0.000000,0.331886,125000.000000,12.000000
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D,200,1000000,50.000000,8.000000,0,8.000000,58263.877604,0.000000,370.750468,0.000000,0.000000,1.853716,125000.000000,16.000000
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D,200,1000000,50.000000,8.000000,1,8.000000,58263.876302,0.000000,135.467834,0.000000,0.000000,0.677312,125000.000000,16.000000
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D,200,1000000,50.000000,8.000000,2,8.000000,58263.884115,0.000000,135.689178,0.000000,0.000000,0.678411,125000.000000,16.000000
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D,200,1000000,50.000000,8.000000,5,8.000000,58263.876302,0.000000,135.859543,0.000000,0.000000,0.679272,125000.000000,16.000000
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D,200,1000000,50.000000,8.000000,10,8.000000,58263.878906,0.000000,136.159347,0.000000,0.000000,0.680754,125000.000000,16.000000
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D,200,1000000,50.000000,8.000000,20,8.000000,58263.881510,0.000000,136.548142,0.000000,0.000000,0.682713,125000.000000,16.000000
