GPU,release_mode,seatbelts_on,model,steps,agent_count,env_width,comm_radius,sort_period,mean_agent_density,mean_mean_message_count,mean_s_rtc,mean_s_simulation,mean_s_init,mean_s_exit,mean_s_step_mean,env_volume,comm_radius_as_percentage_env_width
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,500,39304,34.000000,2.000000,1,1.000000,190.266088,0.009667,0.211926,0.000000,0.000000,0.000402,39304.000000,5.882353
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,500,50653,37.000000,2.000000,1,1.000000,178.420914,0.008667,0.207719,0.000000,0.000000,0.000396,50653.000000,5.405405
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,500,59319,39.000000,2.000000,1,1.000000,180.223007,0.008333,0.207807,0.000000,0.000000,0.000395,59319.000000,5.128205
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,500,68921,41.000000,2.000000,1,1.000000,180.995610,0.008333,0.208644,0.000000,0.000000,0.000396,68921.000000,4.878049
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,500,79507,43.000000,2.000000,1,1.000000,181.328735,0.008333,0.259079,0.000000,0.000000,0.000499,79507.000000,4.651163
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,500,91125,45.000000,2.000000,1,1.000000,183.080785,0.008333,0.265129,0.000000,0.000000,0.000509,91125.000000,4.444444
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,500,97336,46.000000,2.000000,1,1.000000,193.601145,0.009333,0.265629,0.000000,0.000000,0.000511,97336.000000,4.347826
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,500,195112,58.000000,2.000000,1,1.000000,194.756750,0.009333,0.383984,0.000000,0.000000,0.000747,195112.000000,3.448276
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,500,300763,67.000000,2.000000,1,1.000000,188.756012,0.009667,0.503547,0.000000,0.000000,0.000986,300763.000000,2.985075
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,500,405224,74.000000,2.000000,1,1.000000,197.177429,0.009333,0.629212,0.000000,0.000000,0.001239,405224.000000,2.702703
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,500,493039,79.000000,2.000000,1,1.000000,190.640671,0.009667,0.748340,0.000000,0.000000,0.001475,493039.000000,2.531646
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,500,592704,84.000000,2.000000,1,1.000000,197.757751,0.009333,0.894520,0.000000,0.000000,0.001768,592704.000000,2.380952
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,500,704969,89.000000,2.000000,1,1.000000,192.246333,0.009667,1.030356,0.000000,0.000000,0.002041,704969.000000,2.247191
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,500,804357,93.000000,2.000000,1,1.000000,192.588287,0.010000,1.090070,0.000000,0.000000,0.002160,804357.000000,2.150538
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,500,912673,97.000000,2.000000,1,1.000000,192.943232,0.009333,1.237371,0.000000,0.000000,0.002455,912673.000000,2.061856
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,500,1000000,100.000000,2.000000,1,1.000000,198.715296,0.010000,1.378084,0.000000,0.000000,0.002736,1000000.000000,2.000000
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,1000,10648,22.000000,2.000000,1,1.000000,188.338837,0.008000,0.375907,0.000000,0.000000,0.000358,10648.000000,9.090909
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,1000,19683,27.000000,2.000000,1,1.000000,170.936259,0.009333,0.363043,0.000000,0.000000,0.000345,19683.000000,7.407407
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,1000,29791,31.000000,2.000000,1,1.000000,174.822942,0.008667,0.395798,0.000000,0.000000,0.000377,29791.000000,6.451613
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,1000,39304,34.000000,2.000000,1,1.000000,189.884674,0.008000,0.433880,0.000000,0.000000,0.000415,39304.000000,5.882353
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,1000,50653,37.000000,2.000000,1,1.000000,178.625371,0.008000,0.419014,0.000000,0.000000,0.000400,50653.000000,5.405405
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,1000,59319,39.000000,2.000000,1,1.000000,180.383276,0.008667,0.420489,0.000000,0.000000,0.000401,59319.000000,5.128205
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,1000,68921,41.000000,2.000000,1,1.000000,180.767054,0.008000,0.421921,0.000000,0.000000,0.000404,68921.000000,4.878049
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,1000,79507,43.000000,2.000000,1,1.000000,181.185074,0.010000,0.531213,0.000000,0.000000,0.000512,79507.000000,4.651163
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,1000,91125,45.000000,2.000000,1,1.000000,182.833349,0.008333,0.526710,0.000000,0.000000,0.000508,91125.000000,4.444444
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,1000,97336,46.000000,2.000000,1,1.000000,192.260488,0.008667,0.529502,0.000000,0.000000,0.000511,97336.000000,4.347826
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,1000,195112,58.000000,2.000000,1,1.000000,192.999013,0.008333,0.759474,0.000000,0.000000,0.000741,195112.000000,3.448276
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,1000,300763,67.000000,2.000000,1,1.000000,187.153956,0.009000,0.999644,0.000000,0.000000,0.000980,300763.000000,2.985075
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,1000,405224,74.000000,2.000000,1,1.000000,195.021154,0.009333,1.246875,0.000000,0.000000,0.001229,405224.000000,2.702703
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,1000,493039,79.000000,2.000000,1,1.000000,188.684351,0.009000,1.484416,0.000000,0.000000,0.001466,493039.000000,2.531646
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,1000,592704,84.000000,2.000000,1,1.000000,195.294230,0.009000,1.764066,0.000000,0.000000,0.001745,592704.000000,2.380952
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,1000,704969,89.000000,2.000000,1,1.000000,190.215764,0.011000,2.044396,0.000000,0.000000,0.002025,704969.000000,2.247191
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,1000,804357,93.000000,2.000000,1,1.000000,190.656830,0.010000,2.158391,0.000000,0.000000,0.002140,804357.000000,2.150538
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,1000,912673,97.000000,2.000000,1,1.000000,190.711970,0.010000,2.444281,0.000000,0.000000,0.002426,912673.000000,2.061856
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,1000,1000000,100.000000,2.000000,1,1.000000,196.195140,0.010333,2.717555,0.000000,0.000000,0.002699,1000000.000000,2.000000
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,2000,10648,22.000000,2.000000,1,1.000000,189.460927,0.008667,0.762596,0.000000,0.000000,0.000363,10648.000000,9.090909
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,2000,19683,27.000000,2.000000,1,1.000000,171.444545,0.008667,0.718432,0.000000,0.000000,0.000342,19683.000000,7.407407
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,2000,29791,31.000000,2.000000,1,1.000000,175.462443,0.008000,0.796659,0.000000,0.000000,0.000381,29791.000000,6.451613
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,2000,39304,34.000000,2.000000,1,1.000000,189.753692,0.008333,0.880083,0.000000,0.000000,0.000422,39304.000000,5.882353
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,2000,50653,37.000000,2.000000,1,1.000000,178.881668,0.008667,0.840432,0.000000,0.000000,0.000403,50653.000000,5.405405
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,2000,59319,39.000000,2.000000,1,1.000000,180.552322,0.008667,0.846099,0.000000,0.000000,0.000405,59319.000000,5.128205
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,2000,68921,41.000000,2.000000,1,1.000000,180.912770,0.008333,0.854371,0.000000,0.000000,0.000409,68921.000000,4.878049
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,2000,79507,43.000000,2.000000,1,1.000000,181.431371,0.008333,1.067485,0.000000,0.000000,0.000516,79507.000000,4.651163
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,2000,91125,45.000000,2.000000,1,1.000000,182.797409,0.008000,1.050503,0.000000,0.000000,0.000508,91125.000000,4.444444
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,2000,97336,46.000000,2.000000,1,1.000000,191.607976,0.010667,1.064433,0.000000,0.000000,0.000515,97336.000000,4.347826
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,2000,195112,58.000000,2.000000,1,1.000000,192.282049,0.009000,1.520465,0.000000,0.000000,0.000742,195112.000000,3.448276
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,2000,300763,67.000000,2.000000,1,1.000000,186.395711,0.009333,1.991653,0.000000,0.000000,0.000978,300763.000000,2.985075
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,2000,405224,74.000000,2.000000,1,1.000000,194.008570,0.009333,2.485023,0.000000,0.000000,0.001225,405224.000000,2.702703
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,2000,493039,79.000000,2.000000,1,1.000000,187.786311,0.011000,2.953873,0.000000,0.000000,0.001459,493039.000000,2.531646
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,2000,592704,84.000000,2.000000,1,1.000000,194.098038,0.010667,3.509802,0.000000,0.000000,0.001737,592704.000000,2.380952
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,2000,704969,89.000000,2.000000,1,1.000000,189.236827,0.010000,4.055531,0.000000,0.000000,0.002010,704969.000000,2.247191
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,2000,804357,93.000000,2.000000,1,1.000000,189.766937,0.010000,4.294065,0.000000,0.000000,0.002129,804357.000000,2.150538
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,2000,912673,97.000000,2.000000,1,1.000000,189.736125,0.011333,4.857605,0.000000,0.000000,0.002411,912673.000000,2.061856
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,2000,1000000,100.000000,2.000000,1,1.000000,194.936513,0.011667,5.397001,0.000000,0.000000,0.002681,1000000.000000,2.000000
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,100,10648,22.000000,2.000000,1,1.000000,0.000000,0.000000,0.285007,0.000806,0.000000,0.002850,10648.000000,9.090909
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,100,19683,27.000000,2.000000,1,1.000000,0.000000,0.000000,0.271988,0.000645,0.000000,0.002720,19683.000000,7.407407
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,100,29791,31.000000,2.000000,1,1.000000,0.000000,0.000000,0.276224,0.001161,0.000000,0.002762,29791.000000,6.451613
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,100,39304,34.000000,2.000000,1,1.000000,0.000000,0.000000,0.278768,0.000596,0.000000,0.002788,39304.000000,5.882353
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,100,50653,37.000000,2.000000,1,1.000000,0.000000,0.000000,0.277912,0.001289,0.000000,0.002779,50653.000000,5.405405
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,100,59319,39.000000,2.000000,1,1.000000,0.000000,0.000000,0.279001,0.001537,0.000000,0.002790,59319.000000,5.128205
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,100,68921,41.000000,2.000000,1,1.000000,0.000000,0.000000,0.278084,0.000957,0.000000,0.002781,68921.000000,4.878049
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,100,79507,43.000000,2.000000,1,1.000000,0.000000,0.000000,0.277078,0.000583,0.000000,0.002771,79507.000000,4.651163
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,100,91125,45.000000,2.000000,1,1.000000,0.000000,0.000000,0.277503,0.000598,0.000000,0.002775,91125.000000,4.444444
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,100,97336,46.000000,2.000000,1,1.000000,0.000000,0.000000,0.279008,0.000629,0.000000,0.002790,97336.000000,4.347826
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,100,195112,58.000000,2.000000,1,1.000000,0.000000,0.000000,0.280479,0.000877,0.000000,0.002805,195112.000000,3.448276
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,100,300763,67.000000,2.000000,1,1.000000,0.000000,0.000000,0.309696,0.001792,0.000000,0.003097,300763.000000,2.985075
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,100,405224,74.000000,2.000000,1,1.000000,0.000000,0.000000,0.343787,0.001417,0.000000,0.003438,405224.000000,2.702703
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,100,493039,79.000000,2.000000,1,1.000000,0.000000,0.000000,0.380196,0.002419,0.000000,0.003802,493039.000000,2.531646
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,100,592704,84.000000,2.000000,1,1.000000,0.000000,0.000000,0.416145,0.002218,0.000000,0.004161,592704.000000,2.380952
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,100,704969,89.000000,2.000000,1,1.000000,0.000000,0.000000,0.454566,0.002617,0.000000,0.004546,704969.000000,2.247191
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,100,804357,93.000000,2.000000,1,1.000000,0.000000,0.000000,0.489082,0.002982,0.000000,0.004891,804357.000000,2.150538
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,100,912673,97.000000,2.000000,1,1.000000,0.000000,0.000000,0.526941,0.003355,0.000000,0.005269,912673.000000,2.061856
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,100,1000000,100.000000,2.000000,1,1.000000,0.000000,0.000000,0.553983,0.003701,0.000000,0.005540,1000000.000000,2.000000
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,200,10648,22.000000,2.000000,1,1.000000,0.000000,0.000000,0.546428,0.001583,0.000000,0.002732,10648.000000,9.090909
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,200,19683,27.000000,2.000000,1,1.000000,0.000000,0.000000,0.549536,0.000503,0.000000,0.002748,19683.000000,7.407407
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,200,29791,31.000000,2.000000,1,1.000000,0.000000,0.000000,0.554072,0.000507,0.000000,0.002770,29791.000000,6.451613
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,200,39304,34.000000,2.000000,1,1.000000,0.000000,0.000000,0.557716,0.000544,0.000000,0.002789,39304.000000,5.882353
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,200,50653,37.000000,2.000000,1,1.000000,0.000000,0.000000,0.556795,0.000510,0.000000,0.002784,50653.000000,5.405405
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,200,59319,39.000000,2.000000,1,1.000000,0.000000,0.000000,0.554826,0.000504,0.000000,0.002774,59319.000000,5.128205
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,200,68921,41.000000,2.000000,1,1.000000,0.000000,0.000000,0.555025,0.000503,0.000000,0.002775,68921.000000,4.878049
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,200,79507,43.000000,2.000000,1,1.000000,0.000000,0.000000,0.553446,0.000500,0.000000,0.002767,79507.000000,4.651163
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,200,91125,45.000000,2.000000,1,1.000000,0.000000,0.000000,0.556939,0.000498,0.000000,0.002785,91125.000000,4.444444
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,200,97336,46.000000,2.000000,1,1.000000,0.000000,0.000000,0.554087,0.000532,0.000000,0.002770,97336.000000,4.347826
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,200,195112,58.000000,2.000000,1,1.000000,0.000000,0.000000,0.576496,0.000791,0.000000,0.002882,195112.000000,3.448276
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,200,300763,67.000000,2.000000,1,1.000000,0.000000,0.000000,0.655996,0.001229,0.000000,0.003280,300763.000000,2.985075
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,200,405224,74.000000,2.000000,1,1.000000,0.000000,0.000000,0.733533,0.001741,0.000000,0.003668,405224.000000,2.702703
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,200,493039,79.000000,2.000000,1,1.000000,0.000000,0.000000,0.820103,0.002176,0.000000,0.004101,493039.000000,2.531646
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,200,592704,84.000000,2.000000,1,1.000000,0.000000,0.000000,0.897346,0.002591,0.000000,0.004487,592704.000000,2.380952
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,200,704969,89.000000,2.000000,1,1.000000,0.000000,0.000000,0.983606,0.003129,0.000000,0.004918,704969.000000,2.247191
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,200,804357,93.000000,2.000000,1,1.000000,0.000000,0.000000,1.056810,0.003492,0.000000,0.005284,804357.000000,2.150538
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,200,912673,97.000000,2.000000,1,1.000000,0.000000,0.000000,1.142659,0.003899,0.000000,0.005713,912673.000000,2.061856
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,200,1000000,100.000000,2.000000,1,1.000000,0.000000,0.000000,1.206988,0.004307,0.000000,0.006035,1000000.000000,2.000000
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,500,10648,22.000000,2.000000,1,1.000000,0.000000,0.000000,1.370823,0.001810,0.000000,0.002742,10648.000000,9.090909
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,500,19683,27.000000,2.000000,1,1.000000,0.000000,0.000000,1.372945,0.000543,0.000000,0.002746,19683.000000,7.407407
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,500,29791,31.000000,2.000000,1,1.000000,0.000000,0.000000,1.374304,0.000506,0.000000,0.002749,29791.000000,6.451613
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,500,39304,34.000000,2.000000,1,1.000000,0.000000,0.000000,1.377646,0.000509,0.000000,0.002755,39304.000000,5.882353
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,500,50653,37.000000,2.000000,1,1.000000,0.000000,0.000000,1.380825,0.000503,0.000000,0.002762,50653.000000,5.405405
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,500,59319,39.000000,2.000000,1,1.000000,0.000000,0.000000,1.381246,0.000503,0.000000,0.002762,59319.000000,5.128205
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,500,68921,41.000000,2.000000,1,1.000000,0.000000,0.000000,1.386848,0.000539,0.000000,0.002774,68921.000000,4.878049
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,500,79507,43.000000,2.000000,1,1.000000,0.000000,0.000000,1.386782,0.000507,0.000000,0.002774,79507.000000,4.651163
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,500,91125,45.000000,2.000000,1,1.000000,0.000000,0.000000,1.386648,0.000507,0.000000,0.002773,91125.000000,4.444444
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,500,97336,46.000000,2.000000,1,1.000000,0.000000,0.000000,1.374752,0.000515,0.000000,0.002750,97336.000000,4.347826
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,500,195112,58.000000,2.000000,1,1.000000,0.000000,0.000000,1.466979,0.000820,0.000000,0.002934,195112.000000,3.448276
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,500,300763,67.000000,2.000000,1,1.000000,0.000000,0.000000,1.718446,0.001248,0.000000,0.003437,300763.000000,2.985075
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,500,405224,74.000000,2.000000,1,1.000000,0.000000,0.000000,1.922955,0.001654,0.000000,0.003846,405224.000000,2.702703
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,500,493039,79.000000,2.000000,1,1.000000,0.000000,0.000000,2.147334,0.001883,0.000000,0.004295,493039.000000,2.531646
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,500,592704,84.000000,2.000000,1,1.000000,0.000000,0.000000,2.365158,0.002502,0.000000,0.004730,592704.000000,2.380952
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,500,704969,89.000000,2.000000,1,1.000000,0.000000,0.000000,2.601276,0.002988,0.000000,0.005203,704969.000000,2.247191
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,500,804357,93.000000,2.000000,1,1.000000,0.000000,0.000000,2.800922,0.003417,0.000000,0.005602,804357.000000,2.150538
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,500,912673,97.000000,2.000000,1,1.000000,0.000000,0.000000,3.019535,0.003804,0.000000,0.006039,912673.000000,2.061856
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,500,1000000,100.000000,2.000000,1,1.000000,0.000000,0.000000,3.205054,0.004206,0.000000,0.006410,1000000.000000,2.000000
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,1000,10648,22.000000,2.000000,1,1.000000,0.000000,0.000000,2.743680,0.001791,0.000000,0.002744,10648.000000,9.090909
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,1000,19683,27.000000,2.000000,1,1.000000,0.000000,0.000000,2.748599,0.000553,0.000000,0.002749,19683.000000,7.407407
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,1000,29791,31.000000,2.000000,1,1.000000,0.000000,0.000000,2.749044,0.000520,0.000000,0.002749,29791.000000,6.451613
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,1000,39304,34.000000,2.000000,1,1.000000,0.000000,0.000000,2.760925,0.000524,0.000000,0.002761,39304.000000,5.882353
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,1000,50653,37.000000,2.000000,1,1.000000,0.000000,0.000000,2.761841,0.000546,0.000000,0.002762,50653.000000,5.405405
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,1000,59319,39.000000,2.000000,1,1.000000,0.000000,0.000000,2.763310,0.000514,0.000000,0.002763,59319.000000,5.128205
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,1000,68921,41.000000,2.000000,1,1.000000,0.000000,0.000000,2.770597,0.000516,0.000000,0.002771,68921.000000,4.878049
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,1000,79507,43.000000,2.000000,1,1.000000,0.000000,0.000000,2.765595,0.000512,0.000000,0.002766,79507.000000,4.651163
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,1000,91125,45.000000,2.000000,1,1.000000,0.000000,0.000000,2.779611,0.000553,0.000000,0.002780,91125.000000,4.444444
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,1000,97336,46.000000,2.000000,1,1.000000,0.000000,0.000000,2.770155,0.000516,0.000000,0.002770,97336.000000,4.347826
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,1000,195112,58.000000,2.000000,1,1.000000,0.000000,0.000000,2.998253,0.000695,0.000000,0.002998,195112.000000,3.448276
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,1000,300763,67.000000,2.000000,1,1.000000,0.000000,0.000000,3.482489,0.001242,0.000000,0.003482,300763.000000,2.985075
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,1000,405224,74.000000,2.000000,1,1.000000,0.000000,0.000000,3.908988,0.001690,0.000000,0.003909,405224.000000,2.702703
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,1000,493039,79.000000,2.000000,1,1.000000,0.000000,0.000000,4.348862,0.002049,0.000000,0.004349,493039.000000,2.531646
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,1000,592704,84.000000,2.000000,1,1.000000,0.000000,0.000000,4.791112,0.002538,0.000000,0.004791,592704.000000,2.380952
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,1000,704969,89.000000,2.000000,1,1.000000,0.000000,0.000000,5.281936,0.003004,0.000000,0.005282,704969.000000,2.247191
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,1000,804357,93.000000,2.000000,1,1.000000,0.000000,0.000000,5.665469,0.003407,0.000000,0.005665,804357.000000,2.150538
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,1000,912673,97.000000,2.000000,1,1.000000,0.000000,0.000000,6.120125,0.003766,0.000000,0.006120,912673.000000,2.061856
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,1000,1000000,100.000000,2.000000,1,1.000000,0.000000,0.000000,6.489683,0.004191,0.000000,0.006490,1000000.000000,2.000000
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,2000,10648,22.000000,2.000000,1,1.000000,0.000000,0.000000,5.491507,0.001825,0.000000,0.002746,10648.000000,9.090909
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,2000,19683,27.000000,2.000000,1,1.000000,0.000000,0.000000,5.476252,0.000535,0.000000,0.002738,19683.000000,7.407407
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,2000,29791,31.000000,2.000000,1,1.000000,0.000000,0.000000,5.465101,0.000575,0.000000,0.002733,29791.000000,6.451613
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,2000,39304,34.000000,2.000000,1,1.000000,0.000000,0.000000,5.519275,0.000535,0.000000,0.002760,39304.000000,5.882353
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,2000,50653,37.000000,2.000000,1,1.000000,0.000000,0.000000,5.520028,0.000566,0.000000,0.002760,50653.000000,5.405405
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,2000,59319,39.000000,2.000000,1,1.000000,0.000000,0.000000,5.472503,0.000535,0.000000,0.002736,59319.000000,5.128205
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,2000,68921,41.000000,2.000000,1,1.000000,0.000000,0.000000,5.534033,0.000584,0.000000,0.002767,68921.000000,4.878049
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,2000,79507,43.000000,2.000000,1,1.000000,0.000000,0.000000,5.532025,0.000569,0.000000,0.002766,79507.000000,4.651163
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,2000,91125,45.000000,2.000000,1,1.000000,0.000000,0.000000,5.497312,0.000543,0.000000,0.002749,91125.000000,4.444444
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,2000,97336,46.000000,2.000000,1,1.000000,0.000000,0.000000,5.411532,0.000579,0.000000,0.002706,97336.000000,4.347826
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,2000,195112,58.000000,2.000000,1,1.000000,0.000000,0.000000,5.988805,0.000794,0.000000,0.002994,195112.000000,3.448276
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,2000,300763,67.000000,2.000000,1,1.000000,0.000000,0.000000,6.965934,0.001252,0.000000,0.003483,300763.000000,2.985075
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,2000,405224,74.000000,2.000000,1,1.000000,0.000000,0.000000,7.850775,0.001676,0.000000,0.003925,405224.000000,2.702703
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,2000,493039,79.000000,2.000000,1,1.000000,0.000000,0.000000,8.719207,0.002114,0.000000,0.004360,493039.000000,2.531646
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,2000,592704,84.000000,2.000000,1,1.000000,0.000000,0.000000,9.617797,0.002518,0.000000,0.004809,592704.000000,2.380952
NVIDIA A100-SXM4-40GB,1,0, cupy-grid,2000,704969,89.000000,2.000000,1,1.000000,0.000000,0.000000,10.695689,0.003024,0.000000,0.005348,704969.000000,2.247191
