GPU,release_mode,seatbelts_on,model,steps,agent_count,env_width,comm_radius,sort_period,repeat,agent_density,mean_message_count,s_rtc,s_simulation,s_init,s_exit,s_step_mean
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,5000211,171.000000,2.000000,1,2,1.000000,208.163101,0.005000,4.024426,0.000000,0.000000,0.020105
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,6028568,182.000000,2.000000,1,0,1.000000,208.018250,0.004000,3.329164,0.000000,0.000000,0.016629
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,6028568,182.000000,2.000000,1,1,1.000000,207.954666,0.003000,3.327893,0.000000,0.000000,0.016622
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,6028568,182.000000,2.000000,1,2,1.000000,207.936035,0.004000,3.329678,0.000000,0.000000,0.016631
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,6967871,191.000000,2.000000,1,0,1.000000,208.648483,0.003000,4.681181,0.000000,0.000000,0.023389
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,6967871,191.000000,2.000000,1,1,1.000000,208.660568,0.003000,4.682613,0.000000,0.000000,0.023396
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,6967871,191.000000,2.000000,1,2,1.000000,208.547653,0.005000,4.713004,0.000000,0.000000,0.023548
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,8000000,200.000000,2.000000,1,0,1.000000,208.380112,0.003000,4.687878,0.000000,0.000000,0.023421
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,8000000,200.000000,2.000000,1,1,1.000000,208.338913,0.004000,4.649095,0.000000,0.000000,0.023228
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,8000000,200.000000,2.000000,1,2,1.000000,208.306976,0.004000,4.658147,0.000000,0.000000,0.023273
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,8998912,208.000000,2.000000,1,0,1.000000,208.501114,0.003000,5.343546,0.000000,0.000000,0.026700
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,8998912,208.000000,2.000000,1,1,1.000000,208.461899,0.005000,5.330838,0.000000,0.000000,0.026637
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,8998912,208.000000,2.000000,1,2,1.000000,208.470413,0.003000,5.343527,0.000000,0.000000,0.026700
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,9938375,215.000000,2.000000,1,0,1.000000,208.990677,0.004000,9.568749,0.000000,0.000000,0.047826
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,9938375,215.000000,2.000000,1,1,1.000000,209.001251,0.004000,9.551551,0.000000,0.000000,0.047740
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D_rtc,200,9938375,215.000000,2.000000,1,2,1.000000,208.985367,0.004000,9.558193,0.000000,0.000000,0.047773
